score,fea1,fea2,fea3,verify_time,label
658,50.0,84.1581,2.9864,1770008278,1
679,50.0,47.0139,0.6688,1770008483,0
699,50.0,71.3989,5.8621,1770008771,0
697,49.0,18.1583,1.0438,1770008794,1
612,51.0,93.7612,23.616,1770008935,0
682,50.0,9.645,17.6802,1770008957,0
611,50.0,22.1951,9.6696,1770009094,0
635,50.0,28.836,6.0228,1770009214,0
609,50.0,15.2753,6.0549,1770009337,1
615,51.0,40.668,6.2458,1770009474,1
691,50.0,45.7736,13.6831,1770009615,0
618,50.0,51.8589,1.3491,1770009666,0
605,50.0,4.08,7.5778,1770009892,0
603,50.0,21.9106,16.7487,1770009902,0
629,51.0,80.7763,7.1361,1770010049,0
694,50.0,81.0605,0.1384,1770010064,0
645,50.0,33.0007,2.8063,1770010071,0
626,50.0,46.1174,11.0438,1770010711,0
644,50.0,18.3453,27.2113,1770010744,0
684,50.0,82.214,22.4194,1770010794,0
636,50.0,95.6684,17.2994,1770010830,0
608,50.0,29.1353,29.9902,1770010833,1
660,50.0,78.1938,3.2839,1770010926,0
634,50.0,35.2389,0.1248,1770011280,1
646,50.0,0.2634,4.3754,1770011460,1
620,50.0,59.9728,8.6041,1770011498,1
616,50.0,41.0399,3.8048,1770011557,0
654,49.0,75.8435,0.4521,1770011661,1
687,50.0,74.8764,7.0763,1770011664,1
694,50.0,94.6031,2.2276,1770011800,1
605,51.0,43.7819,13.0038,1770011858,0
634,50.0,48.2512,0.9343,1770011881,1
649,50.0,40.0405,31.7308,1770011900,0
636,51.0,29.6939,20.9298,1770012028,0
612,50.0,63.7842,20.7032,1770012428,0
624,49.0,82.8037,15.6013,1770012511,1
695,50.0,15.7811,10.04,1770012688,1
600,50.0,98.1839,0.5491,1770012690,1
648,50.0,68.3807,10.8597,1770012974,0
634,50.0,78.0111,13.7408,1770013008,1
682,50.0,99.8855,1.402,1770013011,0
652,51.0,50.4031,9.5648,1770013029,1
651,49.0,7.1291,6.5175,1770013105,1
653,50.0,79.0292,6.395,1770013245,0
675,49.0,87.0766,2.2247,1770013287,1
646,50.0,16.2397,13.4492,1770013528,1
642,50.0,2.4137,25.9193,1770013599,0
619,50.0,13.5824,15.5024,1770013732,1
632,50.0,32.3966,4.605,1770013864,0
692,50.0,92.4281,41.4631,1770013888,0
615,50.0,0.2467,4.5282,1770013951,1
677,50.0,80.3798,2.6713,1770013955,1
606,50.0,85.4855,34.4467,1770013981,0
669,49.0,81.1052,15.5977,1770014305,1
620,50.0,8.2214,14.3231,1770014465,0
635,50.0,67.919,0.8059,1770014665,0
685,50.0,95.3904,2.1322,1770014708,0
653,50.0,12.0363,0.1869,1770015126,0
618,51.0,3.1682,14.9901,1770015221,0
624,50.0,87.3659,3.2607,1770015321,0
666,50.0,64.493,1.4182,1770015358,1
699,50.0,64.6435,2.0076,1770015390,1
652,50.0,96.4431,10.248,1770015523,0
697,50.0,76.9766,5.6749,1770015627,1
674,50.0,39.7445,28.3696,1770015803,0
647,51.0,43.5841,4.5554,1770015817,1
641,50.0,14.4693,17.9501,1770016016,0
646,50.0,30.405,7.9068,1770016121,1
690,50.0,44.5404,12.2196,1770016293,0
641,50.0,26.1085,1.8472,1770016521,0
601,50.0,91.5873,13.8224,1770016797,1
605,50.0,1.1803,0.8955,1770016823,1
645,50.0,58.7022,11.7481,1770016870,0
665,50.0,77.1608,6.2646,1770016896,0
680,50.0,73.2109,2.5945,1770016961,1
639,50.0,64.3733,6.5467,1770017052,0
657,49.0,41.0335,19.3571,1770017120,1
677,50.0,91.8477,1.6809,1770017175,0
673,50.0,32.8946,1.8588,1770017371,0
632,50.0,75.0134,7.6356,1770017702,0
661,50.0,92.6651,9.8151,1770017732,0
611,50.0,12.8384,5.4507,1770017883,0
695,50.0,94.7081,3.0978,1770017903,0
648,50.0,77.6033,0.6956,1770017944,1
687,50.0,61.6592,0.5108,1770017978,0
677,51.0,37.3399,0.4168,1770018067,0
604,50.0,90.4265,23.155,1770018112,0
650,50.0,4.4043,1.4082,1770018308,0
668,51.0,43.1829,3.4973,1770018383,0
631,49.0,75.6634,42.6103,1770018837,1
648,50.0,81.114,26.2382,1770018841,0
696,51.0,20.2278,0.4381,1770019063,1
659,50.0,4.7605,8.0132,1770019082,0
645,50.0,80.2851,10.0375,1770019286,1
667,51.0,42.1892,0.5563,1770019445,0
693,49.0,14.3524,13.0242,1770019695,0
640,50.0,8.5568,44.1207,1770019798,0
680,50.0,64.064,5.6103,1770019910,0
666,50.0,58.2818,5.9678,1770020185,0
612,50.0,85.399,10.7689,1770020310,0
699,50.0,3.1567,13.3386,1770020462,0
617,50.0,86.8427,15.5956,1770020636,0
686,50.0,88.7243,0.8075,1770020672,0
698,50.0,44.63,16.1289,1770020712,0
696,51.0,7.6666,19.9564,1770020791,0
650,50.0,94.6743,0.4628,1770021385,1
635,50.0,7.203,0.3992,1770021497,0
680,49.0,59.0675,8.0049,1770021604,0
633,50.0,49.3157,6.8678,1770021615,0
611,51.0,83.5086,39.1687,1770021669,1
604,50.0,50.2607,3.4871,1770021740,0
647,50.0,46.912,8.9209,1770021748,1
690,50.0,88.065,7.0658,1770021784,1
639,50.0,96.401,7.673,1770021961,0
612,50.0,54.927,10.7783,1770021974,0
625,50.0,45.4724,7.7131,1770022016,1
613,50.0,83.1095,0.0697,1770022077,0
695,50.0,83.1093,18.5604,1770022080,1
610,50.0,31.9382,2.2459,1770022460,0
637,50.0,57.6224,2.6287,1770022810,1
679,50.0,15.4117,10.4405,1770022857,1
656,50.0,63.5542,6.4961,1770022870,0
621,50.0,83.3989,8.5444,1770023058,0
615,50.0,18.7515,6.8816,1770023134,0
676,50.0,32.3047,5.4105,1770023287,0
675,50.0,44.8934,6.603,1770023346,0
681,50.0,84.508,1.5209,1770023355,1
628,50.0,73.137,34.8368,1770023723,0
681,50.0,31.687,8.5508,1770024008,1
601,50.0,24.3034,3.3802,1770024280,0
653,50.0,69.5705,12.4772,1770024351,0
601,50.0,47.9887,21.2115,1770024373,0
602,49.0,59.3554,3.5164,1770024382,1
692,50.0,64.8697,3.9232,1770024396,0
655,50.0,55.8687,5.7723,1770024527,0
671,49.0,61.3072,2.4499,1770024582,0
610,50.0,88.7503,16.5962,1770024671,0
675,50.0,86.8199,8.7749,1770024753,0
631,50.0,14.9034,0.5874,1770024808,0
603,50.0,58.6497,57.1507,1770024832,1
608,50.0,43.9302,8.556,1770024871,1
687,50.0,28.552,22.067,1770024889,1
655,50.0,63.1147,6.9639,1770024910,0
615,50.0,51.0884,8.7335,1770024916,0
680,51.0,77.4904,6.0601,1770025041,0
685,50.0,9.3431,5.495,1770025164,0
670,50.0,30.2681,2.4629,1770025225,1
609,50.0,2.5782,32.7344,1770025318,1
692,50.0,74.596,2.0061,1770025579,0
635,50.0,91.2457,7.474,1770025606,0
623,50.0,58.7376,0.9113,1770025795,1
663,50.0,61.6979,50.1719,1770025837,0
655,50.0,4.6425,8.112,1770025963,0
677,50.0,50.3781,16.8515,1770026108,1
677,50.0,52.6872,8.2766,1770026193,0
688,51.0,3.8974,16.3468,1770026325,0
621,50.0,78.2387,7.6445,1770026735,0
651,50.0,27.832,5.8874,1770026852,0
649,50.0,72.3447,6.0863,1770026893,0
646,50.0,40.2925,0.0235,1770026919,1
622,50.0,99.5646,4.6308,1770026983,0
695,49.0,21.2205,30.3539,1770027045,0
689,50.0,5.8236,11.2571,1770027166,0
690,50.0,97.9905,25.1725,1770027172,0
675,50.0,24.3842,2.2347,1770027419,1
682,50.0,63.5331,6.7562,1770027745,0
618,50.0,37.4568,0.3509,1770027774,1
651,50.0,63.9628,11.3026,1770027866,1
633,50.0,59.6059,15.3255,1770028004,0
695,50.0,70.7274,13.7754,1770028052,0
628,50.0,1.8443,0.9077,1770028211,1
660,49.0,83.6194,2.8439,1770028273,0
684,50.0,47.8666,10.6661,1770028336,0
634,50.0,51.8853,14.2292,1770028389,1
604,50.0,41.1025,3.205,1770028404,0
675,50.0,98.9382,5.2128,1770028573,0
606,50.0,80.1571,4.3273,1770028860,0
640,50.0,31.1393,0.0458,1770029110,1
601,49.0,78.3071,8.5923,1770029143,1
688,50.0,43.6994,11.0598,1770029170,1
609,50.0,87.0013,3.2357,1770029368,0
643,51.0,3.0846,11.6406,1770029465,0
669,50.0,35.5406,2.7806,1770029564,0
690,50.0,42.9819,12.5713,1770029669,0
634,50.0,74.425,6.1099,1770029897,0
661,50.0,18.23,20.5522,1770030092,1
673,50.0,28.6281,7.8687,1770030123,0
672,50.0,72.388,2.0414,1770030134,0
619,50.0,7.6844,17.2604,1770030138,1
700,50.0,20.1124,15.0363,1770030273,0
634,50.0,75.3367,0.8799,1770030456,0
636,49.0,87.5529,0.4923,1770030524,0
671,50.0,72.8828,1.4652,1770030529,1
653,50.0,52.7138,18.6636,1770031535,1
694,50.0,9.9061,3.8623,1770031791,0
679,50.0,82.7226,7.027,1770031961,0
627,49.0,12.4039,9.2373,1770032046,0
669,50.0,38.5078,13.6055,1770032062,0
631,50.0,5.0499,17.7169,1770032313,1
691,50.0,70.9675,7.2539,1770032547,1
610,51.0,50.3495,5.3744,1770032579,0
641,51.0,90.7608,2.1808,1770032636,0
622,49.0,13.8742,9.3527,1770032695,0
629,50.0,81.9166,7.9823,1770032737,0
608,50.0,51.0669,3.4413,1770032742,1
691,50.0,36.6092,5.9096,1770032952,0
687,50.0,64.3567,13.4573,1770033451,0
658,50.0,79.0417,9.8639,1770033677,0
627,50.0,44.0285,6.5728,1770033682,0
687,50.0,23.2806,3.1789,1770033933,1
678,50.0,91.5789,11.0263,1770034093,0
632,51.0,31.2998,9.8794,1770034611,0
646,50.0,99.8236,6.1292,1770034684,0
697,50.0,76.7325,2.725,1770035133,0
621,50.0,68.7819,1.9222,1770035254,1
628,50.0,1.24,4.1461,1770035497,0
633,50.0,44.8531,23.9377,1770035594,0
641,51.0,50.2461,14.0196,1770035620,0
651,50.0,37.6376,22.1705,1770035668,0
646,51.0,14.9973,18.4896,1770035735,0
673,51.0,36.745,6.1412,1770035738,0
650,50.0,7.4973,7.5596,1770036072,1
644,49.0,29.0919,1.8583,1770036093,0
693,51.0,8.3679,12.7609,1770036252,0
674,49.0,75.2423,5.4809,1770036562,1
633,51.0,67.1157,1.7587,1770036912,0
620,51.0,93.9933,1.0021,1770036928,0
612,50.0,37.9929,11.9117,1770037272,0
653,50.0,78.6201,6.5817,1770037437,0
624,49.0,58.7607,0.0904,1770037611,1
620,50.0,64.6103,17.4021,1770037644,0
600,50.0,54.7461,9.6617,1770037789,0
657,50.0,77.916,0.3913,1770037902,1
668,50.0,4.1991,3.6339,1770037945,0
685,50.0,8.0488,12.8159,1770038211,0
670,50.0,9.5924,0.6084,1770038428,1
612,50.0,28.8691,13.3276,1770038739,0
651,50.0,59.1129,7.0299,1770038798,0
622,50.0,64.5618,15.272,1770038959,0
620,50.0,71.2604,19.3266,1770039088,1
605,50.0,28.0763,14.5998,1770039096,0
619,50.0,65.0213,0.8129,1770039152,0
675,50.0,11.769,6.1688,1770039328,0
639,50.0,0.9979,3.838,1770039397,1
608,50.0,69.4681,7.1028,1770039462,0
649,50.0,71.5612,33.7559,1770039665,0
627,50.0,62.2143,1.3284,1770039665,0
610,50.0,25.887,20.0692,1770039677,0
695,51.0,92.7468,46.9434,1770039715,0
674,49.0,87.5676,46.0737,1770039726,1
687,50.0,51.5541,15.9302,1770039759,0
655,50.0,98.914,6.2657,1770039813,0
678,50.0,29.862,1.9602,1770039871,0
634,50.0,49.1134,9.3704,1770040167,1
680,50.0,92.7922,9.4256,1770040241,0
624,50.0,46.2122,3.8043,1770040252,0
698,50.0,47.1008,9.5926,1770040509,0
618,50.0,7.9393,1.2392,1770040683,1
630,51.0,21.1346,10.0514,1770040986,0
680,50.0,15.7865,22.7033,1770041338,0
649,50.0,56.5266,6.3878,1770041361,0
686,49.0,31.8492,14.4631,1770041657,0
662,50.0,7.703,10.0961,1770041661,0
646,49.0,50.9972,0.0307,1770041836,0
600,50.0,66.9217,1.3011,1770042082,0
657,50.0,73.6527,14.9092,1770042090,0
609,50.0,83.7518,0.4129,1770042163,0
607,50.0,48.1956,31.2921,1770042242,0
625,50.0,39.0612,22.4503,1770042254,0
633,50.0,68.4122,4.5,1770042273,1
618,50.0,1.3365,3.7162,1770042496,1
677,50.0,63.3527,9.4915,1770042795,1
671,50.0,40.5682,9.4622,1770042795,0
600,50.0,45.2875,0.9325,1770042801,1
647,50.0,29.627,2.4256,1770042808,0
624,49.0,12.7276,10.1188,1770042872,1
623,50.0,40.1425,16.133,1770042985,1
646,49.0,30.8202,2.132,1770042999,0
683,50.0,96.0118,12.1043,1770043289,1
693,50.0,94.3539,20.4388,1770043392,0
668,50.0,64.3917,1.2534,1770043601,0
666,51.0,90.3701,5.7822,1770043666,0
631,50.0,75.1275,19.0083,1770043674,0
616,51.0,34.5891,4.6303,1770043870,0
660,50.0,60.3901,3.1397,1770044032,0
668,51.0,22.0324,13.6891,1770044078,0
610,50.0,68.7208,5.1212,1770044079,1
637,50.0,4.4808,12.2524,1770044131,0
667,50.0,83.1342,1.3512,1770044314,1
618,50.0,58.323,8.0634,1770044493,0
686,50.0,5.8438,4.7717,1770044606,0
616,50.0,87.1761,59.1638,1770044632,0
612,50.0,87.7701,8.95,1770044752,0
690,50.0,85.2816,11.4622,1770044753,0
600,49.0,77.4302,1.4045,1770044885,0
601,50.0,67.7925,48.2447,1770045036,0
681,50.0,39.6909,0.5277,1770045163,1
699,50.0,13.6339,0.7347,1770045337,0
696,50.0,28.8775,0.7876,1770045499,0
699,49.0,34.7077,20.4485,1770045533,0
665,50.0,35.8076,13.0412,1770045652,1
667,50.0,56.549,36.1388,1770045707,0
615,51.0,20.8383,0.6888,1770045793,1
603,49.0,18.9661,11.766,1770045840,0
656,50.0,71.6963,7.62,1770046323,0
672,50.0,0.7501,10.1925,1770046410,0
684,50.0,14.9519,7.1932,1770046493,0
622,50.0,43.4958,11.25,1770046653,0
601,50.0,14.9083,23.7579,1770046720,0
666,50.0,95.9813,8.8546,1770046781,0
686,50.0,67.0104,22.6737,1770047173,1
625,50.0,43.277,15.2401,1770047196,0
606,49.0,11.2255,20.0192,1770047244,0
699,50.0,38.5186,10.7661,1770047277,0
643,51.0,65.0602,7.3107,1770047304,0
632,51.0,96.8814,0.7209,1770047306,1
663,50.0,47.2687,18.0122,1770047511,0
635,51.0,69.2412,2.7709,1770047600,0
603,50.0,19.5359,0.3735,1770047759,1
622,50.0,62.3633,7.3204,1770047781,0
624,50.0,23.9055,10.0107,1770047875,0
689,50.0,19.8134,10.8421,1770047995,0
691,50.0,50.9221,11.078,1770048011,0
691,50.0,21.1664,10.6051,1770048076,1
684,50.0,72.1328,16.5126,1770048459,1
673,50.0,93.7337,14.669,1770048544,0
626,49.0,39.3602,16.7576,1770048698,0
650,49.0,32.2461,6.1667,1770048765,0
678,50.0,17.5885,0.6488,1770048906,0
680,50.0,39.0396,10.2047,1770048913,0
698,50.0,55.9634,2.3599,1770048931,1
668,50.0,37.2969,19.627,1770048937,0
679,51.0,62.3076,12.7893,1770049098,1
622,49.0,66.2423,14.5188,1770049198,1
608,50.0,9.783,3.3746,1770049209,1
632,50.0,69.7783,10.0254,1770049456,0
634,50.0,90.0318,7.5095,1770049468,0
649,50.0,2.6252,3.1259,1770049492,0
623,51.0,55.1352,16.7251,1770049558,0
687,50.0,60.3874,7.9842,1770049622,1
623,50.0,70.9815,2.1169,1770049625,0
618,50.0,38.5769,3.642,1770049995,0
638,50.0,81.871,2.5762,1770050003,0
660,50.0,53.9896,3.7455,1770050086,1
624,50.0,40.8937,2.0846,1770050125,0
694,50.0,71.9257,4.6384,1770050486,0
624,51.0,92.7376,11.8412,1770050498,0
626,50.0,81.2002,32.0151,1770050513,0
631,50.0,93.0665,2.364,1770050750,1
610,50.0,26.5935,3.5643,1770051009,0
668,50.0,11.8513,0.0216,1770051130,0
632,50.0,53.435,2.5529,1770051259,1
618,50.0,4.443,5.4206,1770051298,0
615,50.0,67.459,6.1941,1770051359,0
698,51.0,24.0002,3.097,1770051495,0
610,50.0,45.435,1.629,1770051550,1
674,50.0,65.5562,8.2798,1770051551,0
673,50.0,48.3095,5.2626,1770051637,0
697,50.0,23.6062,5.5559,1770051685,0
668,50.0,88.0371,22.5361,1770051812,1
686,50.0,76.4535,8.2427,1770051814,0
654,50.0,60.1072,4.9158,1770051950,1
624,50.0,69.854,2.9275,1770052109,0
692,51.0,41.5326,5.5966,1770052275,1
676,50.0,37.5892,19.7955,1770052496,0
695,50.0,16.0112,33.5527,1770052611,1
633,50.0,80.3591,4.7358,1770052736,1
611,50.0,38.1044,2.3443,1770052743,0
687,50.0,69.2324,24.5947,1770052779,0
620,50.0,29.9942,1.56,1770052793,0
628,49.0,79.5989,3.5295,1770052960,0
650,50.0,10.5243,2.2834,1770052987,0
622,49.0,62.5014,8.3432,1770053309,0
632,50.0,80.7595,5.2533,1770053447,1
607,50.0,66.025,3.3851,1770053635,0
641,50.0,69.6116,14.6071,1770053890,0
676,50.0,52.5989,10.9099,1770053949,1
668,50.0,55.9032,54.0623,1770054001,0
640,50.0,6.5893,3.7395,1770054009,1
673,50.0,25.0803,18.6615,1770054120,0
662,51.0,72.1929,3.6026,1770054418,1
613,50.0,94.5421,0.0908,1770054654,1
687,50.0,54.1781,1.6358,1770054736,0
661,50.0,72.5591,7.1023,1770054743,0
674,50.0,68.358,16.6078,1770055083,0
645,50.0,99.9384,0.5913,1770055119,1
666,50.0,79.5004,17.8388,1770055126,0
692,50.0,62.7647,12.5904,1770055254,1
652,50.0,11.5159,0.3513,1770055320,1
651,50.0,36.2662,1.1238,1770055461,0
693,50.0,25.0699,0.7864,1770055489,1
700,50.0,85.3676,11.3629,1770055492,0
606,50.0,44.6173,8.2332,1770055706,0
680,51.0,53.53,4.445,1770055711,0
683,50.0,96.4823,0.9246,1770055899,0
653,50.0,83.6684,4.992,1770055916,0
610,50.0,78.982,11.4625,1770055974,0
624,50.0,14.222,0.9807,1770056142,0
658,50.0,2.2768,19.4201,1770056335,1
687,50.0,12.5548,0.6497,1770056379,0
665,50.0,74.0283,9.3699,1770056561,1
626,50.0,41.0718,2.0967,1770056667,1
682,50.0,11.747,0.9611,1770056795,1
657,50.0,73.902,4.3846,1770056833,0
692,50.0,19.4584,10.994,1770056840,0
700,50.0,58.9043,1.2903,1770057000,0
610,50.0,74.1543,6.4569,1770057161,1
654,50.0,60.8061,5.2106,1770057308,1
618,50.0,99.3637,5.5766,1770057433,1
691,50.0,43.4163,28.7204,1770057463,1
638,50.0,31.1805,4.2929,1770057543,1
684,50.0,20.1197,47.8297,1770057643,1
689,50.0,50.378,7.7304,1770057649,1
685,50.0,85.248,18.4821,1770057656,1
669,51.0,94.6915,4.2904,1770057866,0
610,50.0,97.2055,0.8858,1770058029,0
613,50.0,53.1378,0.8818,1770058072,0
659,50.0,60.526,8.5367,1770058072,0
635,50.0,58.154,26.5806,1770058155,1
640,50.0,46.5972,0.7388,1770058272,0
601,50.0,15.224,11.6834,1770058566,0
656,50.0,6.5459,8.284,1770058568,0
659,49.0,43.6638,10.5627,1770058602,1
619,50.0,18.6168,2.4276,1770058708,0
621,50.0,88.6652,0.7312,1770058777,0
603,50.0,76.17,0.7767,1770058825,0
655,50.0,61.8407,2.8332,1770058919,0
692,49.0,4.7412,2.4034,1770058976,1
657,49.0,62.2245,1.3508,1770059015,1
687,50.0,62.1069,3.0745,1770059027,0
664,50.0,43.9211,7.6351,1770059462,0
687,50.0,65.7753,29.8606,1770059505,1
657,50.0,85.7915,25.545,1770059592,0
629,50.0,75.7987,3.1706,1770059846,0
675,50.0,47.3434,0.685,1770060026,1
618,50.0,26.2284,54.3381,1770060036,1
700,50.0,47.7837,6.4704,1770060107,1
661,50.0,94.5971,38.3049,1770060291,0
667,50.0,81.9987,7.7142,1770060319,0
678,50.0,2.704,21.7473,1770060353,0
683,51.0,78.2963,5.928,1770060562,0
643,50.0,17.0558,9.7292,1770060665,1
683,50.0,57.1111,7.6731,1770061039,0
660,50.0,80.6518,2.483,1770061108,0
620,49.0,56.1288,14.4307,1770061164,0
609,50.0,40.3861,0.5636,1770061231,0
629,50.0,32.1268,4.5006,1770061490,0
623,50.0,30.51,20.3947,1770061655,1
647,50.0,83.7428,6.9853,1770061818,1
654,50.0,82.5051,0.8083,1770061905,0
651,49.0,82.3377,2.326,1770061906,0
637,49.0,28.2729,1.1613,1770062067,1
666,50.0,79.8918,3.2522,1770062183,1
692,49.0,3.6635,1.807,1770062568,1
607,50.0,20.6456,12.4462,1770062626,0
628,50.0,51.4503,10.7712,1770062829,0
609,50.0,40.6746,1.4512,1770062836,1
668,50.0,11.1888,5.8877,1770063051,0
674,49.0,4.172,3.5075,1770063073,0
667,50.0,61.1171,4.1131,1770063153,0
648,51.0,31.3481,8.5797,1770063226,0
657,50.0,1.5962,22.8956,1770063255,0
634,50.0,43.0895,22.7619,1770063261,0
649,50.0,30.6767,5.3277,1770063330,0
639,50.0,57.6607,4.9955,1770063414,1
611,50.0,92.9814,7.2976,1770063492,1
684,50.0,30.7866,6.4267,1770063581,0
615,50.0,99.7137,0.6378,1770063595,1
677,50.0,8.6045,8.6453,1770063901,0
684,50.0,8.8278,8.7883,1770063952,1
647,50.0,71.296,5.9845,1770064090,1
690,50.0,74.8632,5.3438,1770064279,0
699,51.0,42.2871,27.9599,1770064324,0
600,50.0,28.6048,9.1835,1770064653,0
664,50.0,79.4002,16.9434,1770064697,0
621,50.0,95.6239,30.7566,1770064770,1
614,49.0,98.9902,16.6127,1770064858,1
683,49.0,63.4454,28.6435,1770064909,0
666,50.0,74.0115,14.2418,1770065033,1
613,50.0,82.2247,1.8647,1770065038,1
672,50.0,79.887,2.5739,1770065052,1
618,49.0,99.3392,2.1554,1770065225,1
639,50.0,81.0432,3.8879,1770065356,0
697,50.0,66.2572,4.3849,1770065376,0
603,51.0,37.6216,16.6697,1770065434,0
632,49.0,59.7987,4.4762,1770065514,0
642,50.0,88.0359,12.9908,1770065632,0
636,50.0,30.548,23.415,1770065674,0
665,50.0,3.0653,1.2166,1770065718,0
626,51.0,32.7182,0.0026,1770065721,0
644,50.0,96.023,21.9515,1770065831,1
680,50.0,79.4068,2.7214,1770065965,1
649,50.0,18.714,1.6657,1770065989,0
694,51.0,1.2001,3.4985,1770066124,0
662,50.0,66.9119,2.0583,1770066215,1
605,50.0,57.9009,15.7819,1770066232,0
694,50.0,8.2982,10.0651,1770066271,0
666,50.0,96.5996,1.8309,1770066500,0
666,49.0,61.7793,8.7602,1770066772,1
696,50.0,65.1521,2.3331,1770066995,0
658,50.0,85.3598,2.2009,1770067128,0
612,50.0,33.7063,9.0497,1770067162,0
620,50.0,55.8253,10.9269,1770067324,1
663,50.0,57.6188,4.2496,1770067387,1
636,51.0,96.7356,14.4142,1770067562,0
679,50.0,13.1486,18.1532,1770067679,0
684,50.0,75.8913,24.8104,1770067741,0
647,50.0,57.5151,9.8366,1770067807,0
655,49.0,84.5379,2.4849,1770067822,0
643,50.0,83.1952,13.8017,1770067867,0
612,51.0,1.203,1.1412,1770067947,0
603,50.0,25.6455,1.9993,1770067999,0
694,49.0,18.0817,17.8849,1770068087,0
672,49.0,46.1711,24.172,1770068230,0
632,50.0,90.5287,0.6905,1770068418,0
636,50.0,0.5006,3.7414,1770068470,0
652,50.0,48.8192,9.9203,1770068514,1
700,50.0,88.4793,27.9112,1770068866,0
623,50.0,92.6212,8.4566,1770068965,1
688,50.0,65.7299,17.2033,1770069039,0
650,50.0,82.9752,25.6077,1770069047,0
640,50.0,32.4068,7.3198,1770069254,1
628,50.0,28.5959,13.488,1770069276,1
658,50.0,4.912,10.8593,1770069332,0
639,50.0,50.3203,11.128,1770069362,0
650,50.0,45.5832,7.2788,1770069376,0
649,50.0,37.1915,9.7602,1770069385,0
635,50.0,11.3334,8.0828,1770069489,0
678,51.0,23.0763,10.154,1770069740,0
659,50.0,20.3676,7.036,1770069756,0
617,50.0,94.3968,2.5167,1770070122,0
619,50.0,96.646,11.8292,1770070195,0
604,50.0,0.3422,4.8456,1770070403,0
617,50.0,17.0548,1.3667,1770070410,0
639,50.0,88.8781,19.0599,1770070436,0
600,50.0,3.834,2.0009,1770070516,0
618,50.0,94.3452,7.7807,1770070554,0
686,50.0,38.0065,12.7696,1770070617,0
625,50.0,53.8686,10.4328,1770070697,1
628,50.0,76.382,1.7538,1770071024,0
658,50.0,24.3905,2.1584,1770071143,1
662,50.0,10.0674,1.6116,1770071236,0
697,50.0,80.9948,0.7531,1770071280,0
682,50.0,98.4626,3.3306,1770071338,1
661,49.0,65.8778,7.4263,1770071500,0
647,50.0,82.5224,1.8989,1770071640,0
661,50.0,94.1312,35.3562,1770071642,0
617,50.0,22.858,12.0008,1770071683,0
665,50.0,35.0406,8.7571,1770071835,0
626,50.0,21.9026,11.4388,1770071850,0
605,50.0,6.1784,5.7261,1770071899,0
669,50.0,73.2276,6.3471,1770071944,1
658,50.0,14.5658,21.9521,1770071961,1
605,50.0,9.2709,12.7992,1770072261,0
630,50.0,35.7635,8.8719,1770072282,0
693,50.0,6.0556,29.9999,1770072365,0
655,51.0,17.9558,10.8661,1770072578,0
653,50.0,6.9941,5.0864,1770072734,0
684,50.0,87.7278,0.4862,1770073378,0
640,50.0,77.9734,4.9541,1770073405,0
617,50.0,85.9515,25.8768,1770073406,0
686,50.0,86.8331,0.4568,1770073643,1
622,50.0,94.4509,2.0403,1770073931,0
691,50.0,18.6655,16.5416,1770074115,1
635,51.0,90.0009,4.5406,1770074166,0
624,50.0,52.5039,2.0567,1770074220,1
606,50.0,16.6231,16.91,1770074281,1
681,49.0,65.5773,8.1744,1770074385,0
619,50.0,32.7001,7.951,1770074470,0
604,50.0,4.6469,3.4784,1770074585,0
617,51.0,7.8648,11.2434,1770074617,1
632,50.0,42.3716,19.7924,1770074698,0
678,50.0,82.6484,13.8712,1770074874,0
634,50.0,31.1028,9.4785,1770075015,0
664,50.0,76.6126,4.3158,1770075041,0
662,50.0,5.5744,19.2967,1770075129,0
684,50.0,39.3733,8.3496,1770075192,0
671,50.0,12.744,22.0351,1770075200,1
670,51.0,86.3548,2.9327,1770075229,0
640,50.0,96.7938,10.6217,1770075334,1
649,49.0,32.5616,27.3628,1770075429,0
629,49.0,98.8863,4.6854,1770075445,0
637,50.0,75.2308,30.2139,1770075487,0
634,50.0,0.1234,4.9834,1770075697,1
665,50.0,48.5272,5.757,1770075845,0
645,50.0,83.4101,16.4221,1770075991,0
607,50.0,53.3875,3.0215,1770076152,0
667,50.0,54.9961,12.2374,1770076209,0
636,50.0,44.77,3.5438,1770076216,1
684,50.0,39.5039,9.0084,1770076421,0
612,50.0,2.7397,14.9593,1770076492,1
672,50.0,62.1733,0.2649,1770076671,0
644,50.0,76.6726,0.9264,1770076694,0
628,50.0,79.0178,27.2379,1770076732,0
640,50.0,62.4636,16.9189,1770076999,0
655,49.0,34.1277,20.9565,1770077073,1
687,51.0,2.261,5.7793,1770077092,0
615,50.0,89.578,12.6002,1770077161,0
611,50.0,42.9046,63.6267,1770077171,0
665,49.0,60.1175,5.6657,1770077256,0
661,50.0,19.4556,18.7588,1770077325,0
618,50.0,14.1956,0.826,1770077488,1
629,50.0,8.6818,7.8496,1770077648,1
